"","date","experiment","round","assay","plate","condition","control","strain","row","col","trait","phenotype"
"103","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","CB4856","B","5","median.TOF",-1.76136363636361
"104","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","CB4856","B","6","median.TOF",-4.76136363636361
"105","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","CB4856","B","7","median.TOF",-15.7613636363636
"106","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","CB4856","B","8","median.TOF",-16.7613636363636
"107","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","CB4856","B","9","median.TOF",-10.7613636363636
"108","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","1","median.TOF",16.7386363636364
"109","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","10","median.TOF",27.2386363636364
"110","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","11","median.TOF",21.2386363636364
"111","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","2","median.TOF",16.2386363636364
"112","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","3","median.TOF",6.23863636363639
"113","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","4","median.TOF",21.2386363636364
"114","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","5","median.TOF",15.7386363636364
"115","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","6","median.TOF",14.2386363636364
"116","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","7","median.TOF",5.23863636363639
"117","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","8","median.TOF",22.2386363636364
"118","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA232","C","9","median.TOF",24.2386363636364
"119","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","1","median.TOF",-36.2613636363636
"120","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","10","median.TOF",-21.7613636363636
"121","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","11","median.TOF",-22.7613636363636
"122","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","2","median.TOF",-17.2613636363636
"123","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","3","median.TOF",-13.7613636363636
"124","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","4","median.TOF",-10.7613636363636
"125","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","5","median.TOF",-15.7613636363636
"126","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","6","median.TOF",-14.2613636363636
"127","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","7","median.TOF",-14.2613636363636
"128","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","8","median.TOF",-17.7613636363636
"129","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1114","D","9","median.TOF",-25.2613636363636
"130","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","1","median.TOF",13.2386363636364
"131","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","11","median.TOF",15.7386363636364
"132","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","2","median.TOF",9.23863636363639
"133","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","3","median.TOF",35.2386363636364
"134","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","4","median.TOF",11.2386363636364
"135","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","5","median.TOF",14.2386363636364
"136","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","6","median.TOF",7.23863636363639
"137","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","7","median.TOF",8.23863636363639
"138","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","8","median.TOF",-4.76136363636361
"139","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1132","E","9","median.TOF",-2.76136363636361
"140","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","1","median.TOF",-18.7613636363636
"141","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","10","median.TOF",-1.76136363636361
"142","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","11","median.TOF",2.23863636363639
"143","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","2","median.TOF",1.23863636363639
"144","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","3","median.TOF",-4.76136363636361
"145","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","4","median.TOF",-27.7613636363636
"146","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","5","median.TOF",-4.26136363636361
"147","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","6","median.TOF",1.23863636363639
"148","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","7","median.TOF",3.23863636363639
"149","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","8","median.TOF",-20.7613636363636
"150","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1133","F","9","median.TOF",-6.76136363636361
"151","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","1","median.TOF",-10.7613636363636
"152","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","10","median.TOF",-3.76136363636361
"153","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","11","median.TOF",0.738636363636392
"154","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","2","median.TOF",15.7386363636364
"155","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","3","median.TOF",-2.76136363636361
"156","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","4","median.TOF",5.23863636363639
"157","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","5","median.TOF",-2.26136363636361
"158","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","6","median.TOF",-11.2613636363636
"159","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","7","median.TOF",1.23863636363639
"160","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","8","median.TOF",7.73863636363639
"161","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1134","G","9","median.TOF",-19.2613636363636
"162","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","1","median.TOF",1.23863636363639
"163","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","10","median.TOF",6.73863636363639
"164","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","11","median.TOF",20.2386363636364
"165","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","2","median.TOF",11.7386363636364
"166","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","3","median.TOF",15.2386363636364
"167","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","4","median.TOF",-12.7613636363636
"168","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","5","median.TOF",13.7386363636364
"169","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","6","median.TOF",-7.76136363636361
"170","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","8","median.TOF",25.2386363636364
"171","20191031","scbHTA",1,"a",4,"bortezomib","DMSO","ECA1135","H","9","median.TOF",22.2386363636364
"172","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","1","median.TOF",11.5454545454541
"173","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","10","median.TOF",7.54545454545344
"174","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","11","median.TOF",9.54545454545456
"175","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","2","median.TOF",-5.45454545454544
"176","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","3","median.TOF",-44.4545454545454
"177","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","4","median.TOF",-6.45454545454544
"178","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","5","median.TOF",13.5454545454546
"179","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","6","median.TOF",-1.45454545454544
"180","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","7","median.TOF",12.5454545454546
"181","20191031","scbHTA",1,"a",7,"carmustine","DMSO","N2","A","9","median.TOF",-25.4545454545454
"182","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","1","median.TOF",2.54545454545456
"183","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","10","median.TOF",4.04545454545456
"184","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","11","median.TOF",-2.95454545454544
"185","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","2","median.TOF",2.54545454545456
"186","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","3","median.TOF",13.0454545454546
"187","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","4","median.TOF",4.54545454545456
"188","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","5","median.TOF",-7.45454545454544
"189","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","6","median.TOF",26.5454545454546
"190","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","7","median.TOF",-13.4545454545454
"191","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","8","median.TOF",2.54545454545456
"192","20191031","scbHTA",1,"a",7,"carmustine","DMSO","CB4856","B","9","median.TOF",4.54545454545456
"193","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","1","median.TOF",27.5454545454546
"194","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","11","median.TOF",14.0454545454546
"195","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","2","median.TOF",-17.4545454545454
"196","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","3","median.TOF",41.5454545454546
"197","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","4","median.TOF",4.54545454545456
"198","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","5","median.TOF",-14.4545454545454
"199","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","6","median.TOF",11.5454545454541
"200","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","7","median.TOF",3.04545454545456
"201","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","8","median.TOF",16.5454545454546
"202","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA232","C","9","median.TOF",20.0454545454546
"203","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","1","median.TOF",3.54545454545456
"204","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","10","median.TOF",4.54545454545456
"205","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","11","median.TOF",24.5454545454546
"206","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","2","median.TOF",24.0454545454546
"207","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","4","median.TOF",-2.95454545454544
"208","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","5","median.TOF",12.5454545454546
"209","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","6","median.TOF",-1.45454545454544
"210","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","7","median.TOF",4.04545454545456
"211","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","8","median.TOF",-0.454545454545438
"212","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1114","D","9","median.TOF",15.0454545454546
"213","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","1","median.TOF",-0.454545454545438
"214","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","10","median.TOF",-21.9545454545454
"215","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","11","median.TOF",-2.95454545454544
"216","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","2","median.TOF",-46.4545454545454
"217","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","4","median.TOF",-36.4545454545454
"218","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","5","median.TOF",3.04545454545456
"219","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","6","median.TOF",-18.9545454545454
"220","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","7","median.TOF",-42.9545454545454
"221","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","8","median.TOF",-23.4545454545454
"222","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1132","E","9","median.TOF",-17.4545454545454
"223","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","1","median.TOF",-33.4545454545454
"224","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","10","median.TOF",12.5454545454546
"225","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","11","median.TOF",19.0454545454546
"226","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","2","median.TOF",5.54545454545456
"227","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","3","median.TOF",36.0454545454546
"228","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","4","median.TOF",18.0454545454546
"229","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","5","median.TOF",-10.4545454545454
"230","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","6","median.TOF",11.5454545454541
"231","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","7","median.TOF",5.54545454545456
"232","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","8","median.TOF",16.5454545454546
"233","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1133","F","9","median.TOF",25.5454545454546
"234","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","1","median.TOF",5.54545454545456
"235","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","10","median.TOF",-1.45454545454544
"236","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","11","median.TOF",20.0454545454546
"237","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","3","median.TOF",19.5454545454546
"238","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","4","median.TOF",14.5454545454546
"239","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","5","median.TOF",31.5454545454546
"240","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","6","median.TOF",21.5454545454546
"241","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","7","median.TOF",12.5454545454546
"242","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","8","median.TOF",31.5454545454546
"243","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1134","G","9","median.TOF",8.54545454545456
"244","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","1","median.TOF",12.5454545454546
"245","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","10","median.TOF",-26.4545454545454
"246","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","11","median.TOF",40.5454545454546
"247","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","2","median.TOF",16.0454545454546
"248","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","3","median.TOF",-24.9545454545454
"249","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","4","median.TOF",-3.45454545454544
"250","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","5","median.TOF",-32.4545454545454
"251","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","6","median.TOF",-16.9545454545454
"252","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","7","median.TOF",33.5454545454546
"253","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","8","median.TOF",1.04545454545456
"254","20191031","scbHTA",1,"a",7,"carmustine","DMSO","ECA1135","H","9","median.TOF",-52.9545454545454
"255","20191031","scbHTA",1,"a",10,"etoposide","DMSO","N2","A","1","median.TOF",14.8197674418605
"256","20191031","scbHTA",1,"a",10,"etoposide","DMSO","N2","A","10","median.TOF",3.3197674418604
"257","20191031","scbHTA",1,"a",10,"etoposide","DMSO","N2","A","11","median.TOF",10.3197674418605
